brand,model,year,price,mileage,fuel_type,transmission
Volkswagen,Passat,2022,15081,85911,Electric,Semi-Automatic
Audi,A3,2012,9174,156267,Petrol,Semi-Automatic
Audi,A3,2015,8109,169511,Hybrid,Manual
Chevrolet,Impala,2013,8102,294864,Hybrid,Automatic
Chevrolet,Malibu,2016,10090,10487,Petrol,Semi-Automatic
Toyota,Camry,2015,7343,247840,Petrol,Semi-Automatic
Audi,A3,2019,12441,102946,Electric,Manual
Mercedes,C-Class,2016,8804,284758,Hybrid,Semi-Automatic
Hyundai,Sonata,2003,5666,81667,Diesel,Manual
BMW,X5,2021,10693,145314,Electric,Manual
BMW,5 Series,2001,6361,146906,Electric,Semi-Automatic
Toyota,RAV4,2017,9270,251465,Hybrid,Semi-Automatic
BMW,3 Series,2000,5520,283980,Hybrid,Automatic
Mercedes,C-Class,2020,10271,151441,Electric,Semi-Automatic
Chevrolet,Malibu,2014,10177,136120,Petrol,Semi-Automatic
Ford,Focus,2015,11332,73374,Electric,Manual
Volkswagen,Golf,2008,9416,29154,Hybrid,Semi-Automatic
Volkswagen,Passat,2006,6375,76240,Hybrid,Manual
Mercedes,C-Class,2023,10197,165125,Petrol,Manual
Audi,Q5,2009,9362,111883,Diesel,Semi-Automatic
Toyota,Corolla,2003,5032,233396,Hybrid,Manual
Honda,Civic,2022,15482,160884,Electric,Automatic
Honda,CR-V,2015,10635,223211,Electric,Semi-Automatic
Honda,Civic,2004,13133,18312,Electric,Automatic
Kia,Sportage,2010,12394,25252,Hybrid,Manual
Ford,Explorer,2016,10748,177593,Electric,Automatic
Audi,A3,2006,9509,34506,Electric,Manual
Volkswagen,Passat,2010,5249,277522,Hybrid,Semi-Automatic
Audi,Q5,2016,14301,19910,Petrol,Automatic
Hyundai,Elantra,2007,7911,194421,Hybrid,Semi-Automatic
Honda,CR-V,2011,10898,140087,Electric,Manual
BMW,3 Series,2013,12689,185547,Electric,Automatic
Chevrolet,Malibu,2001,6061,116934,Petrol,Manual
Kia,Optima,2009,6229,93529,Petrol,Semi-Automatic
Toyota,RAV4,2017,8418,239057,Petrol,Automatic
BMW,5 Series,2015,8122,273881,Hybrid,Manual
Volkswagen,Passat,2010,12460,47000,Diesel,Automatic
Chevrolet,Equinox,2022,11427,163626,Hybrid,Manual
Kia,Optima,2022,10487,95607,Petrol,Semi-Automatic
Toyota,Corolla,2012,8353,97308,Petrol,Automatic
Hyundai,Elantra,2007,8348,147570,Hybrid,Automatic
BMW,3 Series,2020,11685,170703,Hybrid,Automatic
Hyundai,Elantra,2014,13194,20257,Electric,Semi-Automatic
Mercedes,E-Class,2020,13577,76117,Petrol,Manual
Ford,Focus,2018,11534,58300,Petrol,Automatic
Volkswagen,Passat,2012,11981,30947,Petrol,Automatic
Audi,A3,2008,11385,20733,Diesel,Automatic
Toyota,Camry,2009,10416,159168,Hybrid,Automatic
Hyundai,Tucson,2021,15403,14806,Electric,Manual
Ford,Fiesta,2008,10946,57674,Hybrid,Manual
Kia,Rio,2001,5986,235657,Electric,Manual
Honda,Accord,2015,9885,250739,Petrol,Automatic
Audi,A3,2017,15508,49554,Electric,Automatic
Volkswagen,Tiguan,2017,10350,292452,Electric,Manual
Kia,Rio,2013,13146,17685,Petrol,Automatic
Audi,Q5,2002,5942,112872,Diesel,Manual
Hyundai,Sonata,2002,7900,74979,Petrol,Semi-Automatic
Ford,Fiesta,2002,6784,260780,Electric,Automatic
Toyota,RAV4,2018,8418,204064,Petrol,Manual
Toyota,RAV4,2017,13232,43388,Hybrid,Semi-Automatic
Volkswagen,Golf,2014,10923,93821,Petrol,Automatic
BMW,X5,2011,8113,269345,Electric,Automatic
Mercedes,E-Class,2013,6100,245000,Diesel,Manual
Ford,Focus,2007,7271,176425,Hybrid,Automatic
Volkswagen,Passat,2015,10511,94430,Petrol,Semi-Automatic
Chevrolet,Malibu,2017,14263,51803,Hybrid,Automatic
Ford,Fiesta,2021,10732,223384,Petrol,Semi-Automatic
Mercedes,E-Class,2010,6832,123384,Hybrid,Semi-Automatic
Mercedes,C-Class,2015,12217,89148,Petrol,Automatic
Toyota,RAV4,2004,5424,133781,Petrol,Manual
Hyundai,Elantra,2012,8483,60840,Diesel,Semi-Automatic
Toyota,Corolla,2006,8189,175532,Electric,Manual
Audi,A3,2013,11484,30790,Diesel,Automatic
Hyundai,Tucson,2009,9317,69120,Diesel,Automatic
Ford,Focus,2015,10964,61778,Diesel,Manual
Audi,A3,2007,8799,105028,Hybrid,Automatic
Chevrolet,Equinox,2020,8600,194984,Petrol,Manual
Mercedes,E-Class,2015,11964,31787,Hybrid,Automatic
Volkswagen,Golf,2016,9599,135013,Diesel,Semi-Automatic
Hyundai,Sonata,2022,10058,107093,Diesel,Semi-Automatic
Mercedes,E-Class,2013,11914,54259,Hybrid,Manual
Kia,Rio,2023,11950,247470,Hybrid,Manual
Kia,Optima,2021,14017,54120,Hybrid,Automatic
Volkswagen,Tiguan,2011,7627,113625,Diesel,Semi-Automatic
Toyota,Corolla,2021,7989,235502,Petrol,Semi-Automatic
Kia,Sportage,2017,13804,74760,Hybrid,Automatic
Ford,Fiesta,2003,8490,60456,Electric,Semi-Automatic
Toyota,Corolla,2023,10115,224245,Hybrid,Manual
Audi,A3,2013,12091,20401,Diesel,Manual
Ford,Explorer,2002,5221,173939,Diesel,Semi-Automatic
BMW,X5,2008,9392,20373,Hybrid,Manual
Volkswagen,Passat,2015,9495,95211,Hybrid,Manual
Honda,Civic,2018,15929,18535,Hybrid,Automatic
BMW,X5,2008,11537,43125,Hybrid,Semi-Automatic
Volkswagen,Golf,2011,8544,132783,Petrol,Semi-Automatic
BMW,3 Series,2011,8093,230321,Diesel,Automatic
Chevrolet,Impala,2011,10779,16043,Diesel,Semi-Automatic
Audi,Q5,2006,7230,238457,Electric,Automatic
Volkswagen,Golf,2007,10162,86876,Diesel,Automatic
Kia,Rio,2004,5675,136217,Diesel,Automatic
Audi,A4,2005,9768,71579,Petrol,Automatic
Chevrolet,Impala,2011,7644,52797,Diesel,Manual
Volkswagen,Golf,2001,9403,69825,Electric,Semi-Automatic
Hyundai,Tucson,2021,15300,24969,Hybrid,Semi-Automatic
Honda,CR-V,2022,14991,65449,Hybrid,Manual
Toyota,Camry,2011,8034,63287,Diesel,Semi-Automatic
Ford,Explorer,2014,8557,142133,Electric,Manual
Audi,A3,2022,9270,166461,Diesel,Manual
Hyundai,Sonata,2023,12257,262113,Electric,Automatic
Honda,CR-V,2022,12142,112858,Hybrid,Automatic
Audi,Q5,2016,8565,231726,Electric,Manual
Kia,Sportage,2016,9210,164494,Diesel,Semi-Automatic
Mercedes,C-Class,2021,9832,273394,Petrol,Manual
Toyota,Camry,2001,6335,213223,Hybrid,Automatic
Kia,Optima,2022,11651,157417,Diesel,Automatic
Audi,Q5,2010,8220,148960,Diesel,Semi-Automatic
Chevrolet,Impala,2006,12026,13653,Hybrid,Automatic
Chevrolet,Malibu,2021,17311,59420,Electric,Automatic
Hyundai,Elantra,2000,10051,57404,Electric,Automatic
Volkswagen,Golf,2004,5821,113910,Diesel,Manual
Volkswagen,Passat,2020,12468,61596,Petrol,Semi-Automatic
Toyota,Camry,2007,7713,134335,Petrol,Semi-Automatic
Honda,CR-V,2007,5328,208574,Diesel,Manual
Kia,Sportage,2011,7784,145791,Petrol,Manual
Mercedes,GLA,2012,7386,170691,Diesel,Manual
BMW,3 Series,2011,10621,108946,Diesel,Automatic
Honda,Accord,2013,8656,192153,Diesel,Manual
Mercedes,C-Class,2017,11571,161441,Petrol,Automatic
Mercedes,C-Class,2023,13073,146333,Petrol,Semi-Automatic
Ford,Explorer,2002,8502,39868,Hybrid,Semi-Automatic
Chevrolet,Impala,2007,10451,37419,Diesel,Automatic
BMW,X5,2009,8989,115516,Electric,Automatic
Honda,CR-V,2018,12148,137569,Hybrid,Manual
Toyota,Corolla,2011,7204,159763,Hybrid,Semi-Automatic
Mercedes,GLA,2001,7926,3660,Petrol,Automatic
Audi,A4,2010,10081,135927,Hybrid,Manual
Hyundai,Elantra,2015,9300,109966,Petrol,Semi-Automatic
Mercedes,E-Class,2014,12754,127296,Electric,Automatic
Kia,Sportage,2020,10440,142997,Petrol,Automatic
Toyota,Camry,2011,9213,234330,Diesel,Automatic
Audi,Q5,2007,11054,97271,Hybrid,Automatic
Honda,Accord,2020,13627,153639,Electric,Manual
Volkswagen,Tiguan,2018,11589,45542,Diesel,Manual
Toyota,Camry,2012,5462,216885,Diesel,Manual
BMW,5 Series,2007,7886,255700,Hybrid,Automatic
Volkswagen,Passat,2011,12909,14501,Electric,Semi-Automatic
Honda,Civic,2006,6181,245945,Diesel,Automatic
Mercedes,GLA,2007,10020,93955,Diesel,Automatic
Kia,Optima,2012,10900,109956,Diesel,Automatic
Chevrolet,Equinox,2020,11008,269598,Hybrid,Automatic
Audi,A4,2012,10694,45262,Electric,Manual
Volkswagen,Passat,2007,7430,198453,Electric,Manual
Volkswagen,Passat,2017,11352,137364,Hybrid,Automatic
Audi,Q5,2001,6019,34035,Petrol,Semi-Automatic
Honda,Civic,2005,7922,138872,Electric,Automatic
Audi,A3,2020,9111,199431,Diesel,Manual
Volkswagen,Passat,2021,9231,248446,Diesel,Manual
Mercedes,GLA,2010,13157,17141,Electric,Automatic
Hyundai,Sonata,2009,8894,258,Diesel,Manual
BMW,5 Series,2022,13377,26126,Diesel,Semi-Automatic
Audi,Q5,2011,7851,277409,Petrol,Automatic
Kia,Optima,2015,9307,174612,Diesel,Semi-Automatic
Mercedes,E-Class,2001,6152,247365,Electric,Manual
Hyundai,Elantra,2006,10209,4533,Petrol,Manual
Ford,Explorer,2017,7987,185616,Hybrid,Manual
Mercedes,GLA,2006,8484,35764,Electric,Manual
Kia,Optima,2013,8134,103277,Diesel,Manual
Toyota,Camry,2005,10778,36092,Electric,Manual
Hyundai,Sonata,2019,13008,64584,Petrol,Automatic
BMW,X5,2021,12884,225793,Electric,Automatic
Honda,Civic,2012,5274,276281,Petrol,Automatic
Hyundai,Tucson,2021,10681,165941,Hybrid,Automatic
Ford,Focus,2008,9493,190302,Electric,Manual
Audi,Q5,2010,10510,59470,Hybrid,Automatic
Mercedes,GLA,2011,10691,30403,Electric,Manual
Ford,Fiesta,2006,9967,56639,Diesel,Automatic
Ford,Fiesta,2008,5670,291457,Diesel,Semi-Automatic
Hyundai,Sonata,2008,7386,165677,Diesel,Semi-Automatic
Ford,Focus,2006,11269,76550,Hybrid,Automatic
Chevrolet,Malibu,2017,8045,192701,Petrol,Automatic
Hyundai,Tucson,2020,10234,93264,Petrol,Semi-Automatic
Chevrolet,Equinox,2015,9764,156778,Diesel,Automatic
Kia,Optima,2008,9992,85397,Electric,Semi-Automatic
Ford,Fiesta,2023,13960,216961,Electric,Automatic
Kia,Sportage,2000,5584,190770,Hybrid,Semi-Automatic
Mercedes,E-Class,2019,9387,195620,Diesel,Semi-Automatic
Kia,Rio,2010,5394,150265,Petrol,Semi-Automatic
BMW,3 Series,2022,9355,292241,Diesel,Automatic
BMW,5 Series,2020,13483,35830,Hybrid,Automatic
Kia,Rio,2019,6302,294864,Petrol,Manual
Chevrolet,Impala,2023,10503,109838,Diesel,Semi-Automatic
Audi,Q5,2003,8221,13919,Diesel,Semi-Automatic
Toyota,RAV4,2016,10595,150220,Electric,Semi-Automatic
Honda,Accord,2007,9599,210029,Electric,Automatic
Ford,Focus,2015,12714,14293,Electric,Semi-Automatic
Kia,Optima,2002,5944,62764,Diesel,Automatic
BMW,X5,2006,9317,54111,Petrol,Semi-Automatic
Hyundai,Sonata,2010,7517,54123,Petrol,Semi-Automatic
Toyota,Corolla,2008,7679,176021,Hybrid,Semi-Automatic
Kia,Optima,2002,8523,28849,Diesel,Manual
Mercedes,C-Class,2012,9037,158137,Petrol,Semi-Automatic
BMW,X5,2006,8803,134833,Electric,Automatic
Chevrolet,Impala,2015,9873,251350,Hybrid,Automatic
Toyota,Camry,2016,12026,93677,Hybrid,Semi-Automatic
Volkswagen,Passat,2019,11308,64595,Diesel,Semi-Automatic
Chevrolet,Impala,2003,8937,43123,Petrol,Semi-Automatic
Chevrolet,Equinox,2007,6676,226193,Hybrid,Automatic
Toyota,Corolla,2019,12355,107244,Diesel,Automatic
Ford,Explorer,2022,11144,177776,Diesel,Manual
Volkswagen,Passat,2011,11536,28192,Hybrid,Automatic
Ford,Explorer,2013,8360,136973,Hybrid,Semi-Automatic
BMW,5 Series,2015,5955,277207,Hybrid,Semi-Automatic
Honda,CR-V,2006,5675,226236,Diesel,Semi-Automatic
Kia,Sportage,2002,8103,14820,Hybrid,Semi-Automatic
Hyundai,Elantra,2018,9005,289705,Electric,Semi-Automatic
Kia,Rio,2007,9769,96531,Electric,Manual
BMW,3 Series,2012,9233,48350,Diesel,Semi-Automatic
Mercedes,E-Class,2013,9487,60631,Diesel,Semi-Automatic
BMW,X5,2010,7666,166667,Electric,Manual
Chevrolet,Impala,2019,8994,220278,Petrol,Manual
Hyundai,Tucson,2004,11170,76461,Hybrid,Automatic
Volkswagen,Golf,2019,10530,248482,Electric,Semi-Automatic
Kia,Rio,2004,5027,218620,Electric,Manual
Toyota,Corolla,2020,9979,181039,Diesel,Manual
Ford,Focus,2007,7426,88661,Diesel,Automatic
Mercedes,E-Class,2001,6671,181413,Hybrid,Automatic
Hyundai,Sonata,2005,7577,56102,Electric,Manual
Ford,Focus,2014,10039,118008,Diesel,Semi-Automatic
Ford,Explorer,2018,8914,179286,Diesel,Semi-Automatic
Toyota,Corolla,2003,11840,37998,Electric,Automatic
Ford,Focus,2019,12649,62510,Petrol,Manual
Toyota,Camry,2018,12413,139324,Electric,Automatic
Mercedes,E-Class,2010,11106,74692,Electric,Automatic
BMW,3 Series,2023,11437,183134,Diesel,Manual
Volkswagen,Passat,2014,11335,183204,Hybrid,Automatic
Honda,CR-V,2015,7441,282904,Electric,Manual
Honda,Civic,2023,11038,93072,Diesel,Semi-Automatic
BMW,3 Series,2014,8298,190083,Petrol,Manual
Audi,A3,2013,12071,41433,Petrol,Manual
Kia,Sportage,2019,11723,93843,Diesel,Manual
Toyota,RAV4,2012,8000,134976,Hybrid,Manual
Chevrolet,Equinox,2013,6220,213979,Petrol,Manual
Toyota,Corolla,2008,5292,180379,Diesel,Manual
Kia,Rio,2018,9889,80532,Hybrid,Semi-Automatic
Mercedes,C-Class,2005,7307,124627,Hybrid,Semi-Automatic
Volkswagen,Passat,2004,11686,10661,Electric,Automatic
Toyota,RAV4,2014,9018,164064,Diesel,Semi-Automatic
Honda,Accord,2010,10486,55658,Hybrid,Manual
Hyundai,Elantra,2011,9474,161294,Diesel,Automatic
Mercedes,C-Class,2020,12516,84199,Petrol,Manual
Ford,Focus,2022,9672,256377,Diesel,Semi-Automatic
Hyundai,Elantra,2022,13650,107471,Electric,Automatic
BMW,5 Series,2020,11227,238626,Diesel,Automatic
Chevrolet,Malibu,2000,5274,171262,Petrol,Automatic
Volkswagen,Passat,2001,8127,3626,Electric,Manual
Chevrolet,Equinox,2012,11557,32125,Diesel,Manual
Hyundai,Tucson,2007,8146,177667,Electric,Automatic
Volkswagen,Tiguan,2009,10914,134289,Electric,Manual
Chevrolet,Impala,2020,11601,104932,Electric,Semi-Automatic
BMW,X5,2007,7487,215602,Electric,Automatic
Volkswagen,Passat,2016,9616,234156,Hybrid,Semi-Automatic
Toyota,Corolla,2016,11187,140620,Electric,Semi-Automatic
Mercedes,GLA,2007,8648,47554,Electric,Manual
Mercedes,C-Class,2016,8832,78352,Diesel,Semi-Automatic
Toyota,Corolla,2002,5412,139358,Diesel,Automatic
Toyota,Camry,2015,13704,59772,Electric,Manual
Audi,Q5,2017,11922,3893,Hybrid,Semi-Automatic
Kia,Rio,2001,6400,89989,Hybrid,Automatic
Mercedes,C-Class,2013,9318,94054,Petrol,Semi-Automatic
Ford,Explorer,2015,5660,296953,Diesel,Semi-Automatic
Ford,Focus,2010,5225,268750,Hybrid,Semi-Automatic
Chevrolet,Equinox,2011,11510,59482,Hybrid,Semi-Automatic
Honda,CR-V,2005,7884,120799,Hybrid,Manual
Honda,Accord,2013,7951,62406,Petrol,Semi-Automatic
Honda,Accord,2005,7837,113103,Diesel,Semi-Automatic
Mercedes,E-Class,2000,6433,83334,Hybrid,Semi-Automatic
BMW,5 Series,2008,9482,70871,Electric,Semi-Automatic
Honda,CR-V,2003,6777,26129,Petrol,Manual
Hyundai,Tucson,2016,12648,102569,Petrol,Automatic
Honda,Civic,2013,5711,244401,Petrol,Semi-Automatic
Ford,Explorer,2006,8087,105635,Petrol,Semi-Automatic
BMW,3 Series,2021,11710,169493,Electric,Manual
Hyundai,Elantra,2023,8301,274924,Petrol,Automatic
Honda,Accord,2023,8959,247050,Hybrid,Semi-Automatic
Toyota,RAV4,2005,9516,39194,Hybrid,Manual
Ford,Fiesta,2005,6069,296548,Petrol,Automatic
Honda,Civic,2011,11162,136864,Hybrid,Automatic
Honda,CR-V,2020,8998,275082,Electric,Manual
Mercedes,E-Class,2015,12409,59502,Diesel,Automatic
BMW,5 Series,2018,8990,220490,Hybrid,Manual
Hyundai,Tucson,2012,5101,269946,Diesel,Manual
BMW,5 Series,2007,7417,169134,Hybrid,Automatic
Mercedes,E-Class,2022,11170,111485,Diesel,Semi-Automatic
Ford,Focus,2017,12198,160087,Electric,Manual
Honda,CR-V,2000,7390,110492,Electric,Semi-Automatic
Toyota,Camry,2012,7647,212641,Petrol,Semi-Automatic
Hyundai,Elantra,2023,13047,87632,Petrol,Semi-Automatic
Hyundai,Elantra,2011,7445,292740,Hybrid,Manual
Kia,Optima,2004,5685,285734,Petrol,Automatic
Ford,Focus,2003,8360,76963,Diesel,Semi-Automatic
BMW,3 Series,2002,7679,121009,Electric,Automatic
Mercedes,GLA,2011,12603,134825,Electric,Automatic
Kia,Rio,2017,10155,197247,Electric,Semi-Automatic
Kia,Optima,2001,8880,10989,Diesel,Automatic
Honda,Civic,2023,13386,5654,Petrol,Semi-Automatic
Mercedes,GLA,2021,15200,129980,Electric,Automatic
Chevrolet,Impala,2000,5502,144876,Hybrid,Semi-Automatic
BMW,X5,2004,9841,37950,Hybrid,Automatic
Chevrolet,Impala,2012,5327,263638,Diesel,Semi-Automatic
Kia,Optima,2002,5109,269533,Petrol,Automatic
Toyota,Corolla,2013,12279,66042,Hybrid,Semi-Automatic
Audi,Q5,2014,6941,287949,Diesel,Automatic
Volkswagen,Passat,2018,13579,41037,Electric,Semi-Automatic
Toyota,Corolla,2021,13447,92636,Electric,Automatic
Chevrolet,Malibu,2001,7498,115090,Hybrid,Semi-Automatic
Honda,Accord,2013,5796,260162,Petrol,Automatic
Hyundai,Sonata,2023,12093,135313,Hybrid,Manual
Ford,Focus,2011,12717,34117,Electric,Semi-Automatic
BMW,5 Series,2011,8346,12658,Diesel,Manual
Chevrolet,Malibu,2013,5854,242279,Diesel,Automatic
Kia,Sportage,2008,10309,114536,Diesel,Automatic
Kia,Optima,2010,8572,46391,Hybrid,Manual
Toyota,RAV4,2015,5628,248566,Diesel,Semi-Automatic
Volkswagen,Passat,2022,8671,181412,Diesel,Manual
Mercedes,E-Class,2013,12702,49867,Hybrid,Semi-Automatic
Chevrolet,Impala,2022,13116,84163,Electric,Semi-Automatic
Honda,Civic,2015,14219,9028,Electric,Manual
Chevrolet,Impala,2017,7803,224837,Diesel,Semi-Automatic
Volkswagen,Tiguan,2022,10445,272741,Electric,Automatic
Honda,Civic,2022,12575,11243,Petrol,Manual
Volkswagen,Golf,2021,12719,229040,Electric,Automatic
Hyundai,Tucson,2019,10487,40614,Petrol,Semi-Automatic
Chevrolet,Equinox,2006,9482,220900,Electric,Automatic
Honda,Civic,2014,5477,276121,Petrol,Automatic
Ford,Explorer,2023,11454,237277,Diesel,Automatic
Volkswagen,Tiguan,2015,11372,71375,Petrol,Manual
Ford,Fiesta,2021,10571,246412,Hybrid,Semi-Automatic
Honda,Civic,2018,8374,181290,Hybrid,Manual
BMW,3 Series,2002,8181,40940,Petrol,Semi-Automatic
Hyundai,Sonata,2014,13133,43329,Diesel,Automatic
Ford,Focus,2014,6425,293743,Petrol,Automatic
Chevrolet,Equinox,2003,8458,82053,Hybrid,Manual
Ford,Fiesta,2013,5054,257294,Petrol,Manual
Chevrolet,Impala,2013,10199,150034,Diesel,Automatic
Volkswagen,Golf,2017,8679,191037,Electric,Manual
Volkswagen,Golf,2013,6197,280142,Electric,Semi-Automatic
Audi,A3,2009,8674,106254,Diesel,Manual
Honda,CR-V,2001,8361,81932,Hybrid,Manual
Ford,Focus,2015,5987,285634,Petrol,Manual
Chevrolet,Equinox,2014,9666,136674,Petrol,Manual
Kia,Optima,2003,9247,132647,Hybrid,Automatic
Mercedes,E-Class,2018,9137,173148,Diesel,Manual
BMW,5 Series,2014,9714,179279,Hybrid,Semi-Automatic
Kia,Rio,2013,8916,254181,Electric,Manual
Honda,CR-V,2011,8077,61122,Diesel,Manual
BMW,5 Series,2006,11033,68346,Electric,Semi-Automatic
Volkswagen,Tiguan,2017,5295,255250,Petrol,Manual
Kia,Rio,2012,7933,208348,Hybrid,Manual
BMW,X5,2004,8504,209799,Hybrid,Automatic
Mercedes,C-Class,2023,12212,69394,Petrol,Automatic
Ford,Explorer,2004,8046,57680,Diesel,Semi-Automatic
Mercedes,GLA,2005,7228,133571,Petrol,Manual
Ford,Explorer,2006,5907,299643,Diesel,Automatic
Chevrolet,Malibu,2009,6463,196829,Hybrid,Semi-Automatic
Toyota,Camry,2019,8927,273610,Electric,Manual
Toyota,Camry,2003,8767,156648,Electric,Semi-Automatic
Hyundai,Sonata,2005,7034,163285,Hybrid,Manual
Volkswagen,Passat,2011,9709,89522,Electric,Semi-Automatic
Chevrolet,Equinox,2021,14628,108581,Hybrid,Automatic
Hyundai,Elantra,2003,5526,283694,Diesel,Automatic
Hyundai,Sonata,2018,12213,119323,Electric,Semi-Automatic
BMW,X5,2002,6093,155339,Hybrid,Manual
Mercedes,E-Class,2014,10912,24380,Hybrid,Manual
Kia,Rio,2020,12258,217080,Electric,Automatic
BMW,3 Series,2016,14588,85557,Electric,Automatic
Hyundai,Tucson,2017,6107,269629,Hybrid,Semi-Automatic
Volkswagen,Golf,2006,8296,145181,Electric,Automatic
BMW,5 Series,2023,13493,90330,Hybrid,Semi-Automatic
BMW,X5,2006,11322,13890,Electric,Manual
Hyundai,Sonata,2009,9860,121994,Hybrid,Semi-Automatic
Ford,Fiesta,2018,9163,266849,Electric,Semi-Automatic
Kia,Sportage,2006,6873,176305,Petrol,Semi-Automatic
Ford,Explorer,2006,9012,34397,Diesel,Manual
Hyundai,Tucson,2012,9559,227033,Electric,Semi-Automatic
Kia,Optima,2022,12272,66372,Petrol,Manual
Audi,A4,2017,9319,134013,Petrol,Manual
BMW,3 Series,2007,12277,16101,Electric,Automatic
Mercedes,E-Class,2018,12821,123902,Hybrid,Semi-Automatic
BMW,5 Series,2010,7887,155611,Electric,Manual
Toyota,RAV4,2005,10247,52621,Hybrid,Semi-Automatic
Kia,Rio,2013,10738,153087,Hybrid,Semi-Automatic
Toyota,Corolla,2006,6318,269067,Electric,Manual
Ford,Focus,2019,5874,276274,Diesel,Semi-Automatic
Volkswagen,Passat,2017,7855,157223,Diesel,Semi-Automatic
Mercedes,E-Class,2015,12176,6182,Petrol,Automatic
Volkswagen,Passat,2013,8226,238677,Electric,Semi-Automatic
Chevrolet,Malibu,2018,12455,257247,Electric,Automatic
Volkswagen,Tiguan,2007,5341,257942,Petrol,Semi-Automatic
Kia,Sportage,2001,6432,28385,Hybrid,Manual
Hyundai,Sonata,2002,5442,12895,Petrol,Semi-Automatic
Honda,CR-V,2003,6041,107935,Diesel,Semi-Automatic
Honda,Accord,2002,7809,79517,Hybrid,Automatic
Mercedes,E-Class,2011,8735,108240,Electric,Semi-Automatic
Volkswagen,Tiguan,2018,11530,203455,Petrol,Automatic
Toyota,Camry,2004,10431,28401,Petrol,Automatic
Mercedes,C-Class,2014,11342,32883,Diesel,Semi-Automatic
Chevrolet,Malibu,2005,9809,104526,Electric,Automatic
Ford,Fiesta,2023,12597,55110,Diesel,Semi-Automatic
Kia,Optima,2017,5178,291061,Diesel,Semi-Automatic
Hyundai,Tucson,2022,13162,66874,Diesel,Manual
Ford,Focus,2009,10772,51399,Diesel,Manual
Hyundai,Elantra,2020,12040,147964,Diesel,Manual
Ford,Explorer,2021,12503,159806,Electric,Manual
Kia,Optima,2021,10785,165728,Hybrid,Manual
Chevrolet,Equinox,2006,6453,162348,Hybrid,Manual
Kia,Rio,2000,6914,209293,Electric,Manual
Audi,A3,2017,8508,139597,Petrol,Manual
Volkswagen,Passat,2009,9727,128629,Electric,Automatic
Ford,Explorer,2021,10624,158797,Diesel,Manual
Volkswagen,Golf,2022,16236,28189,Petrol,Automatic
Mercedes,E-Class,2008,9854,122293,Electric,Manual
Ford,Focus,2003,8460,106969,Electric,Semi-Automatic
Mercedes,C-Class,2006,6852,82363,Petrol,Automatic
Volkswagen,Golf,2008,9824,138770,Hybrid,Automatic
Honda,Accord,2018,14412,9387,Electric,Semi-Automatic
Volkswagen,Golf,2016,11432,123385,Hybrid,Manual
Audi,A4,2012,9203,189813,Electric,Manual
Honda,CR-V,2007,7215,219232,Electric,Automatic
Audi,A3,2023,9059,282010,Diesel,Manual
Kia,Optima,2003,5510,234455,Diesel,Automatic
Toyota,RAV4,2023,8619,209016,Diesel,Manual
BMW,X5,2002,5095,220206,Diesel,Manual
Chevrolet,Impala,2022,15771,46403,Hybrid,Automatic
Hyundai,Elantra,2011,5747,282627,Electric,Semi-Automatic
Honda,Civic,2010,7161,241911,Diesel,Manual
Volkswagen,Passat,2006,6085,70731,Petrol,Semi-Automatic
Chevrolet,Equinox,2020,12802,149891,Diesel,Automatic
Mercedes,E-Class,2006,11139,28024,Electric,Semi-Automatic
Hyundai,Sonata,2023,11550,262483,Electric,Automatic
Mercedes,E-Class,2014,8840,222972,Hybrid,Semi-Automatic
Volkswagen,Tiguan,2002,6190,135483,Diesel,Automatic
Chevrolet,Equinox,2008,10306,14689,Hybrid,Manual
Audi,A4,2015,11084,135789,Petrol,Automatic
Mercedes,E-Class,2001,8448,217570,Electric,Automatic
Hyundai,Sonata,2018,13225,43735,Diesel,Automatic
Ford,Focus,2015,8836,198182,Petrol,Automatic
Toyota,Corolla,2018,11279,6014,Diesel,Manual
Toyota,Camry,2014,11284,80761,Diesel,Manual
Honda,Accord,2005,5439,263013,Electric,Manual
Ford,Fiesta,2008,6922,53852,Diesel,Semi-Automatic
Mercedes,GLA,2007,10323,98804,Electric,Manual
Kia,Rio,2017,6673,256309,Petrol,Semi-Automatic
Ford,Focus,2002,10403,64826,Hybrid,Automatic
